variant_id,model_id,canonical_name,section,product_type,brand,model,variant_name,ram_gb,storage_gb,color,manufacturer_sku,gtin,manufacturer_url,source_status,created_at,updated_at
VAR-E03418E3E6B3EB,MOD-8A0F8E4D1EA54C,Lenovo Tab 4GB RAM / 128GB Storage / 3G + Single SIM / Gray,الموبايلات والاتصالات,أجهزة تابلت,Lenovo,Tab,4GB RAM | 128GB Storage | 3G + Single SIM | Gray,4,128,Gray,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B5ECD0AC9C80F5,MOD-1A99559AD5434A,Lenovo Tab K11 4GB RAM / 128GB Storage / 4G LTE + 4G + Single SIM / Grey,الموبايلات والاتصالات,أجهزة تابلت,Lenovo,Tab K11,4GB RAM | 128GB Storage | 4G LTE + 4G + Single SIM | Grey,4,128,Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-937BBABE3922C5,MOD-3EB962A246A2AE,Lenovo Tab Legion 12GB RAM / 256GB Storage / Wi-Fi + Without SIM / Black,الموبايلات والاتصالات,أجهزة تابلت,Lenovo,Tab Legion,12GB RAM | 256GB Storage | Wi-Fi + Without SIM | Black,12,256,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-FDFD37D31A7486,MOD-36BD7C26F74AA2,Lenovo Tab M11 4GB RAM / 128GB Storage / Without SIM / Grey,الموبايلات والاتصالات,أجهزة تابلت,Lenovo,Tab M11,4GB RAM | 128GB Storage | Without SIM | Grey,4,128,Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BA1D7732C802F6,MOD-C48FCA9151636D,Lenovo Tab One 4GB RAM / 128GB Storage / 4G LTE + 4G + Single SIM / Gray,الموبايلات والاتصالات,أجهزة تابلت,Lenovo,Tab One,4GB RAM | 128GB Storage | 4G LTE + 4G + Single SIM | Gray,4,128,Gray,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5DEDBDB64FAD15,MOD-C48FCA9151636D,Lenovo Tab One 4GB RAM / 64GB Storage / 4G LTE + 4G + Single SIM / Gray,الموبايلات والاتصالات,أجهزة تابلت,Lenovo,Tab One,4GB RAM | 64GB Storage | 4G LTE + 4G + Single SIM | Gray,4,64,Gray,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7E2CD4DF828DBD,MOD-C48FCA9151636D,Lenovo Tab One 4GB RAM / 64GB Storage / Grey,الموبايلات والاتصالات,أجهزة تابلت,Lenovo,Tab One,4GB RAM | 64GB Storage | Grey,4,64,Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8BE3A90D1AFF78,MOD-AF3B19E3930CEC,Lenovo Tab P11 Plus 4GB RAM / 128GB Storage / 4G LTE + 4G + Single SIM,الموبايلات والاتصالات,أجهزة تابلت,Lenovo,Tab P11 Plus,4GB RAM | 128GB Storage | 4G LTE + 4G + Single SIM,4,128,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-C59FA65C27FE17,MOD-36E430C123D036,Samsung Galaxy Tab A9 4GB RAM / 64GB Storage / 3G + Single SIM,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab A9,4GB RAM | 64GB Storage | 3G + Single SIM,4,64,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-324602D23FFE1B,MOD-36E430C123D036,Samsung Galaxy Tab A9 4GB RAM / 64GB Storage / 4G + Single SIM / Silver,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab A9,4GB RAM | 64GB Storage | 4G + Single SIM | Silver,4,64,Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-AC9A780A1E0530,MOD-36E430C123D036,Samsung Galaxy Tab A9 8GB RAM / 128GB Storage / 3G + Single SIM / Silver,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab A9,8GB RAM | 128GB Storage | 3G + Single SIM | Silver,8,128,Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5D99368E3231B4,MOD-8F8A8A613B09F7,Samsung Galaxy Tab S10 FE 12GB RAM / 256GB Storage / 5G + Single SIM / Grey,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 FE,12GB RAM | 256GB Storage | 5G + Single SIM | Grey,12,256,Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0B1E99F3ACAF4D,MOD-8F8A8A613B09F7,Samsung Galaxy Tab S10 FE 8GB RAM / 128GB Storage / 5G + Single SIM / Blue,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 FE,8GB RAM | 128GB Storage | 5G + Single SIM | Blue,8,128,Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-935B31305A441D,MOD-8F8A8A613B09F7,Samsung Galaxy Tab S10 FE 8GB RAM / 128GB Storage / 5G + Single SIM / Silver,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 FE,8GB RAM | 128GB Storage | 5G + Single SIM | Silver,8,128,Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-3850962F1EFB1D,MOD-D8EE8D477E55E3,Samsung Galaxy Tab S10 FE Plus 8GB RAM / 128GB Storage / 5G + Single SIM / Grey,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 FE Plus,8GB RAM | 128GB Storage | 5G + Single SIM | Grey,8,128,Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-4CC9333ED86DD7,MOD-429E72660B6E1D,Samsung Galaxy Tab S10 Lite 6GB RAM / 128GB Storage / 5G + Single SIM / Grey,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 Lite,6GB RAM | 128GB Storage | 5G + Single SIM | Grey,6,128,Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9A38EE73BCB285,MOD-429E72660B6E1D,Samsung Galaxy Tab S10 Lite 6GB RAM / 128GB Storage / 5G + Single SIM / Silver,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 Lite,6GB RAM | 128GB Storage | 5G + Single SIM | Silver,6,128,Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0FE542768C64B1,MOD-429E72660B6E1D,Samsung Galaxy Tab S10 Lite 8GB RAM / 256GB Storage / 5G + Single SIM / Grey,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 Lite,8GB RAM | 256GB Storage | 5G + Single SIM | Grey,8,256,Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8C02F9A2813D0B,MOD-429E72660B6E1D,Samsung Galaxy Tab S10 Lite 8GB RAM / 256GB Storage / 5G + Single SIM / Silver,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 Lite,8GB RAM | 256GB Storage | 5G + Single SIM | Silver,8,256,Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-FA1491745C1CE7,MOD-D835EE295B054B,Samsung Galaxy Tab S10 Lite 5G 6GB RAM / 128GB / Coral Red | 128GB Storage,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 Lite 5G,6GB RAM / 128GB / Coral Red,6,128,Coral Red,SM-X406BZRAMEA,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-31208F93B9DB70,MOD-D835EE295B054B,Samsung Galaxy Tab S10 Lite 5G 6GB RAM / 128GB / Gray | 128GB Storage,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 Lite 5G,6GB RAM / 128GB / Gray,6,128,Gray,SM-X406BZAAMEA,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-464B192BAA0669,MOD-D835EE295B054B,Samsung Galaxy Tab S10 Lite 5G 6GB RAM / 128GB / Silver | 128GB Storage,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 Lite 5G,6GB RAM / 128GB / Silver,6,128,Silver,SM-X406BZSAMEA,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F124717788F7C5,MOD-D835EE295B054B,Samsung Galaxy Tab S10 Lite 5G 8GB RAM / 256GB / Coral Red | 256GB Storage,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 Lite 5G,8GB RAM / 256GB / Coral Red,8,256,Coral Red,SM-X406BZREMEA,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7FEFB7359E4588,MOD-D835EE295B054B,Samsung Galaxy Tab S10 Lite 5G 8GB RAM / 256GB / Gray | 256GB Storage,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 Lite 5G,8GB RAM / 256GB / Gray,8,256,Gray,SM-X406BZAEMEA,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5578FE61F9CEB0,MOD-D835EE295B054B,Samsung Galaxy Tab S10 Lite 5G 8GB RAM / 256GB / Silver | 256GB Storage,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 Lite 5G,8GB RAM / 256GB / Silver,8,256,Silver,SM-X406BZSEMEA,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-51E4DE5E8D9055,MOD-DA9919C9BA6B0A,Samsung Galaxy Tab S10 Plus 12GB RAM / 256GB Storage / 5G + Dual-SIM / Platinum Silver,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S10 Plus,12GB RAM | 256GB Storage | 5G + Dual-SIM | Platinum Silver,12,256,Platinum Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D4C643DFDFA5C4,MOD-E4EB2C0112F88E,Samsung Galaxy Tab S11 Ultra 5G 256GB / Gray | 256GB Storage,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S11 Ultra 5G,256GB / Gray,,256,Gray,SM-X936BZAAMEA,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-1A1A0B2880C321,MOD-E4EB2C0112F88E,Samsung Galaxy Tab S11 Ultra 5G 256GB / Silver | 256GB Storage,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S11 Ultra 5G,256GB / Silver,,256,Silver,SM-X936BZSAMEA,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D1EACE77084A1B,MOD-E4EB2C0112F88E,Samsung Galaxy Tab S11 Ultra 5G 512GB / Gray | 512GB Storage,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S11 Ultra 5G,512GB / Gray,,512,Gray,SM-X936BZAEMEA,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7612A997039E13,MOD-E4EB2C0112F88E,Samsung Galaxy Tab S11 Ultra 5G 512GB / Silver | 512GB Storage,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S11 Ultra 5G,512GB / Silver,,512,Silver,SM-X936BZSEMEA,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-21ED6E95E8ABC8,MOD-F0DEB3DCF21B46,Samsung Galaxy Tab S6 Lite 4GB RAM / 128GB Storage / Wi-Fi + Without SIM,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S6 Lite,4GB RAM | 128GB Storage | Wi-Fi + Without SIM,4,128,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-8CEA5FCA02874A,MOD-F0DEB3DCF21B46,Samsung Galaxy Tab S6 Lite 4GB RAM / 128GB Storage / Wi-Fi + Without SIM / Grey,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S6 Lite,4GB RAM | 128GB Storage | Wi-Fi + Without SIM | Grey,4,128,Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5C6BE1362FBC5A,MOD-F0DEB3DCF21B46,Samsung Galaxy Tab S6 Lite 4GB RAM / 64GB Storage / 4G + Single SIM / Grey,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S6 Lite,4GB RAM | 64GB Storage | 4G + Single SIM | Grey,4,64,Grey,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-EDB804A75A3408,MOD-3853275034819F,Samsung Galaxy Tab S9 FE Plus 8GB RAM / 128GB Storage / 5G + Dual-SIM / Gray,الموبايلات والاتصالات,أجهزة تابلت,Samsung,Galaxy Tab S9 FE Plus,8GB RAM | 128GB Storage | 5G + Dual-SIM | Gray,8,128,Gray,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-35D1B397D757E1,MOD-AE1BD4B0265F0E,Xiaomi Pad 2 8GB RAM / 256GB Storage / 4G + Dual-SIM / Green,الموبايلات والاتصالات,أجهزة تابلت,Xiaomi,Pad 2,8GB RAM | 256GB Storage | 4G + Dual-SIM | Green,8,256,Green,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0BB1EC34AC1179,MOD-A73B5721B2768C,Xiaomi Pad 8 8GB RAM / 256GB Storage / Wi-Fi + Without SIM / Blue,الموبايلات والاتصالات,أجهزة تابلت,Xiaomi,Pad 8,8GB RAM | 256GB Storage | Wi-Fi + Without SIM | Blue,8,256,Blue,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-B66C9141533956,MOD-A73B5721B2768C,Xiaomi Pad 8 8GB RAM / 256GB Storage / Wi-Fi + Without SIM / Gray,الموبايلات والاتصالات,أجهزة تابلت,Xiaomi,Pad 8,8GB RAM | 256GB Storage | Wi-Fi + Without SIM | Gray,8,256,Gray,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7E102F4F9E6ADF,MOD-A73B5721B2768C,Xiaomi Pad 8 8GB RAM / 256GB Storage / Wi-Fi + Without SIM / Green,الموبايلات والاتصالات,أجهزة تابلت,Xiaomi,Pad 8,8GB RAM | 256GB Storage | Wi-Fi + Without SIM | Green,8,256,Green,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9B135A1611A996,MOD-A5575C102535C4,Xiaomi Redmi Pad 2 8GB RAM / 256GB Storage / 4G + Dual-SIM / Grey / Red,الموبايلات والاتصالات,أجهزة تابلت,Xiaomi,Redmi Pad 2,8GB RAM | 256GB Storage | 4G + Dual-SIM | Grey / Red,8,256,Grey / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9A45064D09FE14,MOD-D828DE6CFE0000,Xiaomi Redmi Pad 2 Middle East Version 4GB RAM / 128GB Storage / 4G + Single SIM / Graphite / Gray / Red,الموبايلات والاتصالات,أجهزة تابلت,Xiaomi,Redmi Pad 2 Middle East Version,4GB RAM | 128GB Storage | 4G + Single SIM | Graphite / Gray / Red,4,128,Graphite / Gray / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-174122244C1022,MOD-6EC4EC872F2B64,Xiaomi Redmi Pad 2 Pro 8GB RAM / 256GB Storage / 5G + Dual-SIM / Gray / Red,الموبايلات والاتصالات,أجهزة تابلت,Xiaomi,Redmi Pad 2 Pro,8GB RAM | 256GB Storage | 5G + Dual-SIM | Gray / Red,8,256,Gray / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-81B232E68AE569,MOD-505B7FFAF12BB3,Xiaomi Redmi Pad SE 8GB RAM / 256GB Storage / Without SIM / Graphite Grey / Red,الموبايلات والاتصالات,أجهزة تابلت,Xiaomi,Redmi Pad SE,8GB RAM | 256GB Storage | Without SIM | Graphite Grey / Red,8,256,Graphite Grey / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-4FA79D3A091CA8,MOD-ABD6F73DF46997,Google Fitbit Air Fitness Tracker Band Berry Polished Champagne Champagne / Berry,الموبايلات والاتصالات,أساور لياقة,Google,Fitbit Air Fitness Tracker Band Berry Polished Champagne,Champagne / Berry,,,Champagne / Berry,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F34F88FFFECCFB,MOD-346BE46AD51985,Google Fitbit Air Fitness Tracker Band Lavender Polished Silver Lavender / Silver,الموبايلات والاتصالات,أساور لياقة,Google,Fitbit Air Fitness Tracker Band Lavender Polished Silver,Lavender / Silver,,,Lavender / Silver,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DC07795B4CCF62,MOD-14BF72124DC41D,Google Fitbit Air Fitness Tracker Band Obsidian Matte Black Obsidian / Black,الموبايلات والاتصالات,أساور لياقة,Google,Fitbit Air Fitness Tracker Band Obsidian Matte Black,Obsidian / Black,,,Obsidian / Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-C4477A3EB93D4E,MOD-55FB035334FB50,Anker Wired Power Bank 25000mAh / Space Black / Red,الموبايلات والاتصالات,باور بانك,Anker,Wired Power Bank,25000mAh | Space Black / Red,,,Space Black / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-CB4C65C01120EB,MOD-D5D932C8501C89,Anker Zolo Wired Power Bank 25000mAh / Silver / Red,الموبايلات والاتصالات,باور بانك,Anker,Zolo Wired Power Bank,25000mAh | Silver / Red,,,Silver / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-C659F60155E3F1,MOD-57F112BDD0F073,Anker Zolo Wired Power Bank with Built-in Cable 10000mAh / Black / Red,الموبايلات والاتصالات,باور بانك,Anker,Zolo Wired Power Bank with Built-in Cable,10000mAh | Black / Red,,,Black / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5A9234AE860CB5,MOD-FFF45ADF36B188,Baseus Power Bank 20000mAh / Black,الموبايلات والاتصالات,باور بانك,Baseus,Power Bank,20000mAh | Black,,,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-C077A57396CF59,MOD-5AEE7F8E852BC6,Belkin BoostCharge Power Bank 10000mAh / Black,الموبايلات والاتصالات,باور بانك,Belkin,BoostCharge Power Bank,10000mAh | Black,,,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F93BE6108A9A1F,MOD-2150459FB7C6C0,Devia Extreme Speed Series Wirless Magnetic Wireless Power Bank 10000mAh / 5G,الموبايلات والاتصالات,باور بانك,Devia,Extreme Speed Series Wirless Magnetic Wireless Power Bank,10000mAh | 5G,,,,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-C911C934D82C18,MOD-DD92BD3F9BA9B5,Joyroom Power Bank 10000mAh / White,الموبايلات والاتصالات,باور بانك,Joyroom,Power Bank,10000mAh | White,,,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-4457A5A3215362,MOD-DD92BD3F9BA9B5,Joyroom Power Bank 20000mAh / Black,الموبايلات والاتصالات,باور بانك,Joyroom,Power Bank,20000mAh | Black,,,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-585F613E62DA51,MOD-C036B7BD1ADA9D,Joyroom Wired and wireless Power Bank 10000mAh / Black / Red,الموبايلات والاتصالات,باور بانك,Joyroom,Wired and wireless Power Bank,10000mAh | Black / Red,,,Black / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-76229F6E1B5388,MOD-9E5C1E9A02E6CE,Joyroom Wired Power Bank 10000mAh / Black / Red,الموبايلات والاتصالات,باور بانك,Joyroom,Wired Power Bank,10000mAh | Black / Red,,,Black / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-5632C136692175,MOD-9E5C1E9A02E6CE,Joyroom Wired Power Bank 20000mAh / Black / Red,الموبايلات والاتصالات,باور بانك,Joyroom,Wired Power Bank,20000mAh | Black / Red,,,Black / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BEE0B77788DA2C,MOD-DD7DCDAB160783,Joyroom Wired/Wireless Power Bank 10000mAh / Black / Red,الموبايلات والاتصالات,باور بانك,Joyroom,Wired/Wireless Power Bank,10000mAh | Black / Red,,,Black / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7A4B2451197017,MOD-DD7DCDAB160783,Joyroom Wired/Wireless Power Bank 10000mAh / White / Red,الموبايلات والاتصالات,باور بانك,Joyroom,Wired/Wireless Power Bank,10000mAh | White / Red,,,White / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D027F187369DC8,MOD-97606286BD74F0,Oraimo Power Bank 20000mAh / Black,الموبايلات والاتصالات,باور بانك,Oraimo,Power Bank,20000mAh | Black,,,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-6FE484D3270FCA,MOD-7DAA780AA84CA2,Oraimo PowerNova L11 Wired Power Bank with Built-in Cable 10000mAh / Blue / Red,الموبايلات والاتصالات,باور بانك,Oraimo,PowerNova L11 Wired Power Bank with Built-in Cable,10000mAh | Blue / Red,,,Blue / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-722EA072BDA4DF,MOD-753C6D144E94BC,Oraimo Wired Power Bank 10000mAh / Black / Red,الموبايلات والاتصالات,باور بانك,Oraimo,Wired Power Bank,10000mAh | Black / Red,,,Black / Red,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F6DDB64F9D2571,MOD-F59D57F37AF597,D-Link DSL-224 Black,الموبايلات والاتصالات,راوترات منزلية,D-Link,DSL-224,Black,,,Black,DSL-224,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-CCDD71E551910C,MOD-D79D6D66384671,Mercusys MT110 Black,الموبايلات والاتصالات,راوترات منزلية,Mercusys,MT110,Black,,,Black,MT110,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-0E67C54FA37895,MOD-2BD5FF4BD06BE1,TP-Link AC1200 Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,AC1200,Black,,,Black,AC1200,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-97416E74F1D21E,MOD-5C4E8070570FE0,TP-Link AC2100 Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,AC2100,Black,,,Black,AC2100,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-4D0F3C4C9DB5E6,MOD-31D8DF7365D485,TP-Link AC750 Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,AC750,Black,,,Black,AC750,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-D4DFA79E94BE42,MOD-31D8DF7365D485,TP-Link AC750 White,الموبايلات والاتصالات,راوترات منزلية,TP-Link,AC750,White,,,White,AC750,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BEB4D471937C6C,MOD-40537E9A237FC0,TP-Link Archer AX10 (AX1500) Archer AX10 (AX1500) / Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,Archer AX10 (AX1500),Archer AX10 (AX1500) / Black,,,Black,Archer AX10,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BB4D875A3C8CA2,MOD-71E7C5B1D9EB32,TP-Link Archer C54 Archer C54 / Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,Archer C54,Archer C54 / Black,,,Black,Archer C54,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-36ED6875D79699,MOD-64B20B38A7FB3D,TP-Link Archer C54 Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,Archer C54,Black,,,Black,Archer C54,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-BD3AEE9ACFE82F,MOD-7931AE45E408A5,TP-Link Archer C64 Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,Archer C64,Black,,,Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-EBBB67B2D5F7B8,MOD-D020ABCC33B54C,TP-Link Archer VR300 (AC1200) Archer VR300 (AC1200) / Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,Archer VR300 (AC1200),Archer VR300 (AC1200) / Black,,,Black,Archer VR300,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-9423EF6B1EF626,MOD-486187082F8C84,TP-Link Archer VR400 Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,Archer VR400,Black,,,Black,Archer VR400,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-78712CB49007CE,MOD-EEE8E283EEBC51,TP-Link Archer VR600 (AC2100) Archer VR600 (AC2100) / Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,Archer VR600 (AC2100),Archer VR600 (AC2100) / Black,,,Black,Archer VR600,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7C57D171431DB0,MOD-1A5A435ACA18A6,TP-Link AX1500 Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,AX1500,Black,,,Black,AX1500,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-14A10F2E1EF4CD,MOD-5A217214DD5F58,TP-Link AX1800 White,الموبايلات والاتصالات,راوترات منزلية,TP-Link,AX1800,White,,,White,AX1800,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-356787C5ECE907,MOD-4D23D4AD41D811,TP-Link LS100 White,الموبايلات والاتصالات,راوترات منزلية,TP-Link,LS100,White,,,White,LS100,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7E287B093A6FD1,MOD-E3516997AEFEE0,TP-Link M7200 Black,الموبايلات والاتصالات,راوترات منزلية,TP-Link,M7200,Black,,,Black,M7200,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-517F927E720EA3,MOD-1BF389102D70EE,TP-Link TD-W9960 Blue,الموبايلات والاتصالات,راوترات منزلية,TP-Link,TD-W9960,Blue,,,Blue,TD-W9960,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-F07C3BF7349F8A,MOD-90793C7471F625,TP-Link TD-W9960 TD-W9960 / Blue,الموبايلات والاتصالات,راوترات منزلية,TP-Link,TD-W9960,TD-W9960 / Blue,,,Blue,TD-W9960,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-47DEBF2DA62356,MOD-011087B0507E84,TP-Link TL-MR3020 White,الموبايلات والاتصالات,راوترات منزلية,TP-Link,TL-MR3020,White,,,White,TL-MR3020,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-15BC233E7C8D60,MOD-A45E3563E4CA4B,TP-Link TL-WR820N Wi-Fi / White,الموبايلات والاتصالات,راوترات منزلية,TP-Link,TL-WR820N,Wi-Fi | White,,,White,TL-WR820N,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-DA3BE66ECB6830,MOD-FC3EE2F4F71235,TP-Link TL-WR840N White,الموبايلات والاتصالات,راوترات منزلية,TP-Link,TL-WR840N,White,,,White,TL-WR840N,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-1CECF453EFCBF2,MOD-97BC2ACF616683,Xiaomi 4C White,الموبايلات والاتصالات,راوترات منزلية,Xiaomi,4C,White,,,White,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
VAR-7A43E4EBD8C105,MOD-D8A376ECC6F0D9,Apple Series 11 Jet Black,الموبايلات والاتصالات,ساعات ذكية,Apple,Series 11,Jet Black,,,Jet Black,,,,mapped,2026-07-30T00:00:00,2026-07-30T00:00:00
